#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C353
#Date Time: 2025-05-12 15:27:29.203
#Sample rate: 800Hz
#Samples: 8192
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-3.526700367647059,-3.599738724880968
-3.525450367647059,-3.581355998639498
-3.524200367647059,-3.596062179632673
-3.522950367647059,-3.59238563438438
-3.521700367647059,-3.607091815377555
-3.520450367647059,-3.599738724880968
-3.519200367647059,-3.57400290814291
-3.517950367647058,-3.599738724880968
-3.516700367647059,-3.551943636653147
-3.515450367647059,-3.599738724880968
-3.514200367647059,-3.577679453391204
-3.512950367647059,-3.621797996370731
-3.511700367647059,-3.618121451122437
-3.510450367647059,-3.585032543887792
-3.509200367647058,-3.59238563438438
-3.507950367647059,-3.566649817646323
-3.506700367647059,-3.588709089136086
-3.505450367647059,-3.596062179632673
-3.504200367647059,-3.559296727149734
-3.502950367647059,-3.59238563438438
-3.501700367647059,-3.585032543887792
-3.500450367647059,-3.59238563438438
-3.499200367647059,-3.603415270129262
-3.497950367647058,-3.551943636653147
-3.496700367647059,-3.59238563438438
-3.495450367647059,-3.57400290814291
-3.494200367647059,-3.570326362894616
-3.492950367647059,-3.59238563438438
-3.491700367647059,-3.629151086867319
-3.490450367647059,-3.610768360625849
-3.489200367647059,-3.581355998639498
-3.487950367647059,-3.57400290814291
-3.486700367647058,-3.588709089136086
-3.485450367647059,-3.548267091404853
-3.484200367647059,-3.599738724880968
-3.482950367647059,-3.59238563438438
-3.481700367647059,-3.559296727149734
-3.480450367647059,-3.570326362894616
-3.479200367647059,-3.57400290814291
-3.477950367647058,-3.581355998639498
-3.476700367647059,-3.610768360625849
-3.475450367647059,-3.610768360625849
-3.474200367647059,-3.570326362894616
-3.472950367647059,-3.570326362894616
-3.471700367647059,-3.599738724880968
-3.470450367647059,-3.618121451122437
-3.469200367647059,-3.581355998639498
-3.467950367647059,-3.555620181901441
-3.466700367647058,-3.570326362894616
-3.465450367647059,-3.607091815377555
-3.464200367647059,-3.581355998639498
-3.462950367647059,-3.603415270129262
-3.461700367647059,-3.585032543887792
-3.460450367647059,-3.596062179632673
-3.459200367647059,-3.581355998639498
-3.457950367647059,-3.581355998639498
-3.456700367647059,-3.566649817646323
-3.455450367647058,-3.599738724880968
-3.454200367647059,-3.618121451122437
-3.452950367647059,-3.629151086867319
-3.451700367647059,-3.59238563438438
-3.450450367647059,-3.596062179632673
-3.449200367647059,-3.585032543887792
-3.447950367647059,-3.566649817646323
-3.446700367647058,-3.581355998639498
-3.445450367647059,-3.566649817646323
-3.444200367647059,-3.614444905874143
-3.442950367647059,-3.562973272398029
-3.441700367647059,-3.629151086867319
-3.440450367647059,-3.577679453391204
-3.439200367647059,-3.570326362894616
-3.437950367647059,-3.559296727149734
-3.436700367647059,-3.559296727149734
-3.435450367647058,-3.570326362894616
-3.434200367647059,-3.581355998639498
-3.432950367647059,-3.59238563438438
-3.431700367647059,-3.603415270129262
-3.430450367647059,-3.57400290814291
-3.429200367647059,-3.596062179632673
-3.427950367647059,-3.570326362894616
-3.426700367647059,-3.585032543887792
-3.425450367647059,-3.596062179632673
-3.424200367647058,-3.57400290814291
-3.422950367647059,-3.603415270129262
-3.421700367647059,-3.585032543887792
-3.420450367647059,-3.599738724880968
-3.419200367647059,-3.585032543887792
-3.417950367647059,-3.581355998639498
-3.416700367647059,-3.607091815377555
-3.415450367647058,-3.562973272398029
-3.414200367647059,-3.596062179632673
-3.412950367647059,-3.581355998639498
-3.411700367647059,-3.577679453391204
-3.410450367647059,-3.585032543887792
-3.409200367647059,-3.585032543887792
-3.407950367647059,-3.610768360625849
-3.406700367647059,-3.585032543887792
-3.405450367647059,-3.555620181901441
-3.404200367647058,-3.570326362894616
-3.402950367647059,-3.570326362894616
-3.401700367647059,-3.59238563438438
-3.400450367647059,-3.588709089136086
-3.399200367647059,-3.599738724880968
-3.397950367647059,-3.588709089136086
-3.396700367647059,-3.566649817646323
-3.395450367647059,-3.599738724880968
-3.394200367647059,-3.599738724880968
-3.392950367647058,-3.588709089136086
-3.391700367647059,-3.603415270129262
-3.390450367647059,-3.59238563438438
-3.389200367647059,-3.577679453391204
-3.387950367647059,-3.581355998639498
-3.386700367647059,-3.585032543887792
-3.385450367647059,-3.585032543887792
-3.384200367647058,-3.555620181901441
-3.382950367647059,-3.596062179632673
-3.381700367647059,-3.585032543887792
-3.380450367647059,-3.577679453391204
-3.379200367647059,-3.562973272398029
-3.377950367647059,-3.585032543887792
-3.376700367647059,-3.599738724880968
-3.375450367647059,-3.562973272398029
-3.374200367647059,-3.610768360625849
-3.372950367647058,-3.596062179632673
-3.371700367647059,-3.618121451122437
-3.370450367647059,-3.603415270129262
-3.369200367647059,-3.566649817646323
-3.367950367647059,-3.588709089136086
-3.366700367647059,-3.596062179632673
-3.365450367647059,-3.57400290814291
-3.364200367647059,-3.596062179632673
-3.362950367647059,-3.632827632115613
-3.361700367647058,-3.559296727149734
-3.360450367647059,-3.570326362894616
-3.359200367647059,-3.59238563438438
-3.357950367647059,-3.555620181901441
-3.356700367647059,-3.555620181901441
-3.355450367647059,-3.577679453391204
-3.354200367647059,-3.548267091404853
-3.352950367647058,-3.577679453391204
-3.351700367647059,-3.625474541619025
-3.350450367647059,-3.596062179632673
-3.349200367647059,-3.577679453391204
-3.347950367647059,-3.585032543887792
-3.346700367647059,-3.585032543887792
-3.345450367647059,-3.599738724880968
-3.344200367647059,-3.59238563438438
-3.342950367647059,-3.588709089136086
-3.341700367647058,-3.629151086867319
-3.340450367647059,-3.603415270129262
-3.339200367647059,-3.599738724880968
-3.337950367647059,-3.585032543887792
-3.336700367647059,-3.581355998639498
-3.335450367647059,-3.599738724880968
-3.334200367647059,-3.585032543887792
-3.332950367647059,-3.577679453391204
-3.331700367647059,-3.621797996370731
-3.330450367647058,-3.59238563438438
-3.329200367647059,-3.581355998639498
-3.327950367647059,-3.614444905874143
-3.326700367647059,-3.581355998639498
-3.325450367647059,-3.566649817646323
-3.324200367647059,-3.570326362894616
-3.322950367647059,-3.577679453391204
-3.321700367647058,-3.59238563438438
-3.320450367647059,-3.59238563438438
-3.319200367647059,-3.585032543887792
-3.317950367647059,-3.588709089136086
-3.316700367647059,-3.588709089136086
-3.315450367647059,-3.59238563438438
-3.314200367647059,-3.59238563438438
-3.312950367647059,-3.559296727149734
-3.311700367647059,-3.57400290814291
-3.310450367647058,-3.596062179632673
-3.309200367647059,-3.577679453391204
-3.307950367647059,-3.559296727149734
-3.306700367647059,-3.577679453391204
-3.305450367647059,-3.570326362894616
-3.304200367647059,-3.59238563438438
-3.302950367647059,-3.603415270129262
-3.301700367647059,-3.603415270129262
-3.300450367647059,-3.607091815377555
-3.299200367647058,-3.548267091404853
-3.297950367647059,-3.599738724880968
-3.296700367647059,-3.559296727149734
-3.295450367647059,-3.570326362894616
-3.294200367647059,-3.577679453391204
-3.292950367647059,-3.603415270129262
-3.291700367647059,-3.596062179632673
-3.290450367647058,-3.59238563438438
-3.289200367647059,-3.57400290814291
-3.287950367647059,-3.59238563438438
-3.286700367647059,-3.581355998639498
-3.285450367647059,-3.588709089136086
-3.284200367647059,-3.570326362894616
-3.282950367647059,-3.632827632115613
-3.281700367647059,-3.607091815377555
-3.280450367647059,-3.581355998639498
-3.279200367647058,-3.577679453391204
-3.277950367647059,-3.596062179632673
-3.276700367647059,-3.625474541619025
-3.275450367647059,-3.581355998639498
-3.274200367647059,-3.562973272398029
-3.272950367647059,-3.603415270129262
-3.271700367647059,-3.614444905874143
-3.270450367647059,-3.57400290814291
-3.269200367647059,-3.596062179632673
-3.267950367647058,-3.596062179632673
-3.266700367647059,-3.551943636653147
-3.265450367647059,-3.585032543887792
-3.264200367647059,-3.610768360625849
-3.262950367647059,-3.610768360625849
-3.261700367647059,-3.596062179632673
-3.260450367647059,-3.585032543887792
-3.259200367647058,-3.585032543887792
-3.257950367647059,-3.596062179632673
-3.256700367647059,-3.59238563438438
-3.255450367647059,-3.548267091404853
-3.254200367647059,-3.596062179632673
-3.252950367647059,-3.581355998639498
-3.251700367647059,-3.585032543887792
-3.250450367647059,-3.585032543887792
-3.249200367647059,-3.577679453391204
-3.247950367647058,-3.588709089136086
-3.246700367647059,-3.581355998639498
-3.245450367647059,-3.57400290814291
-3.244200367647059,-3.585032543887792
-3.242950367647059,-3.625474541619025
-3.241700367647059,-3.59238563438438
-3.240450367647059,-3.57400290814291
-3.239200367647059,-3.566649817646323
-3.237950367647059,-3.581355998639498
-3.236700367647058,-3.632827632115613
-3.235450367647059,-3.551943636653147
-3.234200367647059,-3.559296727149734
-3.232950367647059,-3.599738724880968
-3.231700367647059,-3.585032543887792
-3.230450367647059,-3.588709089136086
-3.229200367647059,-3.621797996370731
-3.227950367647058,-3.577679453391204
-3.226700367647059,-3.562973272398029
-3.225450367647059,-3.577679453391204
-3.224200367647059,-3.59238563438438
-3.222950367647059,-3.59238563438438
-3.221700367647059,-3.57400290814291
-3.220450367647059,-3.577679453391204
-3.219200367647059,-3.59238563438438
-3.217950367647059,-3.551943636653147
-3.216700367647058,-3.577679453391204
-3.215450367647059,-3.59238563438438
-3.214200367647059,-3.588709089136086
-3.212950367647059,-3.57400290814291
-3.211700367647059,-3.614444905874143
-3.210450367647059,-3.59238563438438
-3.209200367647059,-3.581355998639498
-3.207950367647059,-3.577679453391204
-3.206700367647059,-3.588709089136086
-3.205450367647058,-3.596062179632673
-3.204200367647059,-3.566649817646323
-3.202950367647059,-3.59238563438438
-3.201700367647059,-3.577679453391204
-3.200450367647059,-3.555620181901441
-3.199200367647059,-3.581355998639498
-3.197950367647059,-3.570326362894616
-3.196700367647058,-3.588709089136086
-3.195450367647059,-3.562973272398029
-3.194200367647059,-3.559296727149734
-3.192950367647059,-3.577679453391204
-3.191700367647059,-3.57400290814291
-3.190450367647059,-3.59238563438438
-3.189200367647059,-3.57400290814291
-3.187950367647059,-3.59238563438438
-3.186700367647059,-3.57400290814291
-3.185450367647058,-3.577679453391204
-3.184200367647059,-3.577679453391204
-3.182950367647059,-3.588709089136086
-3.181700367647059,-3.59238563438438
-3.180450367647059,-3.577679453391204
-3.179200367647059,-3.618121451122437
-3.177950367647059,-3.618121451122437
-3.176700367647059,-3.596062179632673
-3.175450367647059,-3.585032543887792
-3.174200367647058,-3.59238563438438
-3.172950367647059,-3.618121451122437
-3.171700367647059,-3.59238563438438
-3.170450367647059,-3.570326362894616
-3.169200367647059,-3.566649817646323
-3.167950367647059,-3.585032543887792
-3.166700367647059,-3.57400290814291
-3.165450367647058,-3.570326362894616
-3.164200367647059,-3.585032543887792
-3.162950367647059,-3.596062179632673
-3.161700367647059,-3.610768360625849
-3.160450367647059,-3.581355998639498
-3.159200367647059,-3.585032543887792
-3.157950367647059,-3.596062179632673
-3.156700367647059,-3.596062179632673
-3.155450367647059,-3.559296727149734
-3.154200367647058,-3.585032543887792
-3.152950367647059,-3.57400290814291
-3.151700367647059,-3.577679453391204
-3.150450367647059,-3.603415270129262
-3.149200367647059,-3.599738724880968
-3.147950367647059,-3.599738724880968
-3.146700367647059,-3.570326362894616
-3.145450367647059,-3.570326362894616
-3.144200367647059,-3.588709089136086
-3.142950367647058,-3.570326362894616
-3.141700367647059,-3.596062179632673
-3.140450367647059,-3.585032543887792
-3.139200367647059,-3.566649817646323
-3.137950367647059,-3.562973272398029
-3.136700367647059,-3.59238563438438
-3.135450367647059,-3.599738724880968
-3.134200367647058,-3.607091815377555
-3.132950367647059,-3.607091815377555
-3.131700367647059,-3.59238563438438
-3.130450367647059,-3.618121451122437
-3.129200367647059,-3.599738724880968
-3.127950367647059,-3.607091815377555
-3.126700367647059,-3.599738724880968
-3.125450367647059,-3.588709089136086
-3.124200367647059,-3.581355998639498
-3.122950367647058,-3.629151086867319
-3.121700367647059,-3.596062179632673
-3.120450367647059,-3.599738724880968
-3.119200367647059,-3.603415270129262
-3.117950367647059,-3.610768360625849
-3.116700367647059,-3.596062179632673
-3.115450367647059,-3.551943636653147
-3.114200367647059,-3.59238563438438
-3.112950367647059,-3.596062179632673
-3.111700367647058,-3.599738724880968
-3.110450367647059,-3.599738724880968
-3.109200367647059,-3.559296727149734
-3.107950367647059,-3.537237455659971
-3.106700367647059,-3.59238563438438
-3.105450367647059,-3.610768360625849
-3.104200367647059,-3.610768360625849
-3.102950367647058,-3.585032543887792
-3.101700367647059,-3.585032543887792
-3.100450367647059,-3.585032543887792
-3.099200367647059,-3.562973272398029
-3.097950367647059,-3.559296727149734
-3.096700367647059,-3.581355998639498
-3.095450367647059,-3.566649817646323
-3.094200367647059,-3.540914000908265
-3.092950367647059,-3.59238563438438
-3.091700367647058,-3.599738724880968
-3.090450367647059,-3.588709089136086
-3.089200367647059,-3.596062179632673
-3.087950367647059,-3.599738724880968
-3.086700367647059,-3.585032543887792
-3.085450367647059,-3.588709089136086
-3.084200367647059,-3.596062179632673
-3.082950367647059,-3.588709089136086
-3.081700367647059,-3.618121451122437
-3.080450367647058,-3.585032543887792
-3.079200367647059,-3.59238563438438
-3.077950367647059,-3.596062179632673
-3.076700367647059,-3.588709089136086
-3.075450367647059,-3.577679453391204
-3.074200367647059,-3.614444905874143
-3.072950367647059,-3.599738724880968
-3.071700367647058,-3.562973272398029
-3.070450367647059,-3.588709089136086
-3.069200367647059,-3.588709089136086
-3.067950367647059,-3.596062179632673
-3.066700367647059,-3.570326362894616
-3.065450367647059,-3.559296727149734
-3.064200367647059,-3.566649817646323
-3.062950367647059,-3.599738724880968
-3.061700367647059,-3.585032543887792
-3.060450367647058,-3.636504177363907
-3.059200367647059,-3.581355998639498
-3.057950367647059,-3.581355998639498
-3.056700367647059,-3.581355998639498
-3.055450367647059,-3.57400290814291
-3.054200367647059,-3.596062179632673
-3.052950367647059,-3.585032543887792
-3.051700367647059,-3.57400290814291
-3.050450367647059,-3.585032543887792
-3.049200367647058,-3.581355998639498
-3.047950367647059,-3.59238563438438
-3.046700367647059,-3.581355998639498
-3.045450367647059,-3.581355998639498
-3.044200367647059,-3.621797996370731
-3.042950367647059,-3.585032543887792
-3.041700367647059,-3.599738724880968
-3.040450367647058,-3.599738724880968
-3.039200367647059,-3.585032543887792
-3.037950367647059,-3.588709089136086
-3.036700367647059,-3.585032543887792
-3.035450367647059,-3.562973272398029
-3.034200367647059,-3.555620181901441
-3.032950367647059,-3.599738724880968
-3.031700367647059,-3.585032543887792
-3.030450367647059,-3.585032543887792
-3.029200367647058,-3.581355998639498
-3.027950367647059,-3.59238563438438
-3.026700367647059,-3.570326362894616
-3.025450367647059,-3.577679453391204
-3.024200367647059,-3.577679453391204
-3.022950367647059,-3.607091815377555
-3.021700367647059,-3.603415270129262
-3.020450367647059,-3.581355998639498
-3.019200367647059,-3.610768360625849
-3.017950367647058,-3.585032543887792
-3.016700367647059,-3.555620181901441
-3.015450367647059,-3.57400290814291
-3.014200367647059,-3.585032543887792
-3.012950367647059,-3.555620181901441
-3.011700367647059,-3.59238563438438
-3.010450367647059,-3.581355998639498
-3.009200367647058,-3.559296727149734
-3.007950367647059,-3.57400290814291
-3.006700367647059,-3.540914000908265
-3.005450367647059,-3.59238563438438
-3.004200367647059,-3.621797996370731
-3.002950367647059,-3.585032543887792
-3.001700367647059,-3.566649817646323
-3.000450367647059,-3.585032543887792
-2.999200367647059,-3.577679453391204
-2.997950367647058,-3.581355998639498
-2.996700367647059,-3.570326362894616
-2.995450367647059,-3.585032543887792
-2.994200367647059,-3.596062179632673
-2.992950367647059,-3.599738724880968
-2.991700367647059,-3.614444905874143
-2.990450367647059,-3.59238563438438
-2.989200367647059,-3.555620181901441
-2.987950367647059,-3.585032543887792
-2.986700367647058,-3.555620181901441
-2.985450367647059,-3.566649817646323
-2.984200367647059,-3.577679453391204
-2.982950367647059,-3.596062179632673
-2.981700367647059,-3.59238563438438
-2.980450367647059,-3.588709089136086
-2.979200367647059,-3.555620181901441
-2.977950367647058,-3.551943636653147
-2.976700367647059,-3.559296727149734
-2.975450367647059,-3.581355998639498
-2.974200367647059,-3.581355998639498
-2.972950367647059,-3.618121451122437
-2.971700367647059,-3.599738724880968
-2.970450367647059,-3.599738724880968
-2.969200367647059,-3.562973272398029
-2.967950367647059,-3.570326362894616
-2.966700367647058,-3.596062179632673
-2.965450367647059,-3.581355998639498
-2.964200367647059,-3.577679453391204
-2.962950367647059,-3.577679453391204
-2.961700367647059,-3.588709089136086
-2.960450367647059,-3.596062179632673
-2.959200367647059,-3.555620181901441
-2.957950367647059,-3.559296727149734
-2.956700367647059,-3.577679453391204
-2.955450367647058,-3.540914000908265
-2.954200367647059,-3.596062179632673
-2.952950367647059,-3.59238563438438
-2.951700367647059,-3.588709089136086
-2.950450367647059,-3.603415270129262
-2.949200367647059,-3.548267091404853
-2.947950367647059,-3.59238563438438
-2.946700367647058,-3.577679453391204
-2.945450367647059,-3.596062179632673
-2.944200367647059,-3.59238563438438
-2.942950367647059,-3.621797996370731
-2.941700367647059,-3.585032543887792
-2.940450367647059,-3.599738724880968
-2.939200367647059,-3.544590546156559
-2.937950367647059,-3.570326362894616
-2.936700367647059,-3.585032543887792
-2.935450367647058,-3.596062179632673
-2.934200367647059,-3.596062179632673
-2.932950367647059,-3.596062179632673
-2.931700367647059,-3.562973272398029
-2.930450367647059,-3.585032543887792
-2.929200367647059,-3.610768360625849
-2.927950367647059,-3.570326362894616
-2.926700367647059,-3.566649817646323
-2.925450367647059,-3.551943636653147
-2.924200367647058,-3.581355998639498
-2.922950367647059,-3.607091815377555
-2.921700367647059,-3.585032543887792
-2.920450367647059,-3.581355998639498
-2.919200367647059,-3.577679453391204
-2.917950367647059,-3.577679453391204
-2.916700367647059,-3.548267091404853
-2.915450367647058,-3.566649817646323
-2.914200367647059,-3.610768360625849
-2.912950367647059,-3.59238563438438
-2.911700367647059,-3.577679453391204
-2.910450367647059,-3.621797996370731
-2.909200367647059,-3.577679453391204
-2.907950367647059,-3.548267091404853
-2.906700367647059,-3.577679453391204
-2.905450367647059,-3.607091815377555
-2.904200367647058,-3.59238563438438
-2.902950367647059,-3.618121451122437
-2.901700367647059,-3.559296727149734
-2.900450367647059,-3.537237455659971
-2.899200367647059,-3.570326362894616
-2.897950367647059,-3.588709089136086
-2.896700367647059,-3.607091815377555
-2.895450367647059,-3.581355998639498
-2.894200367647059,-3.551943636653147
-2.892950367647058,-3.581355998639498
-2.891700367647059,-3.585032543887792
-2.890450367647059,-3.585032543887792
-2.889200367647059,-3.570326362894616
-2.887950367647059,-3.562973272398029
-2.886700367647059,-3.57400290814291
-2.885450367647059,-3.607091815377555
-2.884200367647058,-3.566649817646323
-2.882950367647059,-3.610768360625849
-2.881700367647059,-3.596062179632673
-2.880450367647059,-3.603415270129262
-2.879200367647059,-3.629151086867319
-2.877950367647059,-3.570326362894616
-2.876700367647059,-3.566649817646323
-2.875450367647059,-3.59238563438438
-2.874200367647059,-3.559296727149734
-2.872950367647058,-3.585032543887792
-2.871700367647059,-3.599738724880968
-2.870450367647059,-3.570326362894616
-2.869200367647059,-3.540914000908265
-2.867950367647059,-3.581355998639498
-2.866700367647059,-3.562973272398029
-2.865450367647059,-3.57400290814291
-2.864200367647059,-3.599738724880968
-2.862950367647059,-3.588709089136086
-2.861700367647058,-3.581355998639498
-2.860450367647059,-3.588709089136086
-2.859200367647059,-3.551943636653147
-2.857950367647059,-3.636504177363907
-2.856700367647059,-3.610768360625849
-2.855450367647059,-3.603415270129262
-2.854200367647059,-3.599738724880968
-2.852950367647058,-3.610768360625849
-2.851700367647059,-3.577679453391204
-2.850450367647059,-3.59238563438438
-2.849200367647059,-3.588709089136086
-2.847950367647059,-3.614444905874143
-2.846700367647059,-3.585032543887792
-2.845450367647059,-3.588709089136086
-2.844200367647059,-3.570326362894616
-2.842950367647059,-3.559296727149734
-2.841700367647058,-3.610768360625849
-2.840450367647059,-3.559296727149734
-2.839200367647059,-3.577679453391204
-2.837950367647059,-3.570326362894616
-2.836700367647059,-3.570326362894616
-2.835450367647059,-3.57400290814291
-2.834200367647059,-3.599738724880968
-2.832950367647059,-3.581355998639498
-2.831700367647059,-3.596062179632673
-2.830450367647058,-3.585032543887792
-2.829200367647059,-3.610768360625849
-2.827950367647059,-3.581355998639498
-2.826700367647059,-3.577679453391204
-2.825450367647059,-3.57400290814291
-2.824200367647059,-3.588709089136086
-2.822950367647059,-3.585032543887792
-2.821700367647058,-3.577679453391204
-2.820450367647059,-3.577679453391204
-2.819200367647059,-3.59238563438438
-2.817950367647059,-3.559296727149734
-2.816700367647059,-3.555620181901441
-2.815450367647059,-3.577679453391204
-2.814200367647059,-3.577679453391204
-2.812950367647059,-3.596062179632673
-2.811700367647059,-3.596062179632673
-2.810450367647058,-3.577679453391204
-2.809200367647059,-3.577679453391204
-2.807950367647059,-3.585032543887792
-2.806700367647059,-3.577679453391204
-2.805450367647059,-3.548267091404853
-2.804200367647059,-3.566649817646323
-2.802950367647059,-3.588709089136086
-2.801700367647059,-3.59238563438438
-2.800450367647059,-3.599738724880968
-2.799200367647058,-3.581355998639498
-2.797950367647059,-3.588709089136086
-2.796700367647059,-3.610768360625849
-2.795450367647059,-3.581355998639498
-2.794200367647059,-3.59238563438438
-2.792950367647059,-3.588709089136086
-2.791700367647059,-3.588709089136086
-2.790450367647058,-3.59238563438438
-2.789200367647059,-3.570326362894616
-2.787950367647059,-3.57400290814291
-2.786700367647059,-3.618121451122437
-2.785450367647059,-3.596062179632673
-2.784200367647059,-3.57400290814291
-2.782950367647059,-3.562973272398029
-2.781700367647059,-3.596062179632673
-2.780450367647059,-3.581355998639498
-2.779200367647058,-3.570326362894616
-2.777950367647059,-3.566649817646323
-2.776700367647059,-3.607091815377555
-2.775450367647059,-3.596062179632673
-2.774200367647059,-3.581355998639498
-2.772950367647059,-3.570326362894616
-2.771700367647059,-3.607091815377555
-2.770450367647059,-3.599738724880968
-2.769200367647059,-3.544590546156559
-2.767950367647058,-3.562973272398029
-2.766700367647059,-3.581355998639498
-2.765450367647059,-3.581355998639498
-2.764200367647059,-3.603415270129262
-2.762950367647059,-3.629151086867319
-2.761700367647059,-3.599738724880968
-2.760450367647059,-3.603415270129262
-2.759200367647058,-3.562973272398029
-2.757950367647059,-3.562973272398029
-2.756700367647059,-3.570326362894616
-2.755450367647059,-3.559296727149734
-2.754200367647059,-3.566649817646323
-2.752950367647059,-3.577679453391204
-2.751700367647059,-3.607091815377555
-2.750450367647059,-3.581355998639498
-2.749200367647059,-3.570326362894616
-2.747950367647058,-3.581355998639498
-2.746700367647059,-3.588709089136086
-2.745450367647059,-3.588709089136086
-2.744200367647059,-3.599738724880968
-2.742950367647059,-3.599738724880968
-2.741700367647059,-3.581355998639498
-2.740450367647059,-3.596062179632673
-2.739200367647059,-3.57400290814291
-2.737950367647059,-3.581355998639498
-2.736700367647058,-3.596062179632673
-2.735450367647059,-3.585032543887792
-2.734200367647059,-3.607091815377555
-2.732950367647059,-3.640180722612201
-2.731700367647059,-3.603415270129262
-2.730450367647059,-3.588709089136086
-2.729200367647059,-3.566649817646323
-2.727950367647058,-3.59238563438438
-2.726700367647059,-3.599738724880968
-2.725450367647059,-3.618121451122437
-2.724200367647059,-3.57400290814291
-2.722950367647059,-3.585032543887792
-2.721700367647059,-3.599738724880968
-2.720450367647059,-3.59238563438438
-2.719200367647059,-3.548267091404853
-2.717950367647059,-3.566649817646323
-2.716700367647058,-3.581355998639498
-2.715450367647059,-3.588709089136086
-2.714200367647059,-3.625474541619025
-2.712950367647059,-3.59238563438438
-2.711700367647059,-3.59238563438438
-2.710450367647059,-3.585032543887792
-2.709200367647059,-3.599738724880968
-2.707950367647059,-3.607091815377555
-2.706700367647059,-3.577679453391204
-2.705450367647058,-3.581355998639498
-2.704200367647059,-3.562973272398029
-2.702950367647059,-3.581355998639498
-2.701700367647059,-3.581355998639498
-2.700450367647059,-3.585032543887792
-2.699200367647059,-3.588709089136086
-2.697950367647059,-3.603415270129262
-2.696700367647058,-3.581355998639498
-2.695450367647059,-3.599738724880968
-2.694200367647059,-3.596062179632673
-2.692950367647059,-3.581355998639498
-2.691700367647059,-3.614444905874143
-2.690450367647059,-3.588709089136086
-2.689200367647059,-3.57400290814291
-2.687950367647059,-3.603415270129262
-2.686700367647059,-3.607091815377555
-2.685450367647058,-3.588709089136086
-2.684200367647059,-3.636504177363907
-2.682950367647059,-3.577679453391204
-2.681700367647059,-3.562973272398029
-2.680450367647059,-3.57400290814291
-2.679200367647059,-3.588709089136086
-2.677950367647059,-3.603415270129262
-2.676700367647059,-3.566649817646323
-2.675450367647059,-3.562973272398029
-2.674200367647058,-3.585032543887792
-2.672950367647059,-3.610768360625849
-2.671700367647059,-3.596062179632673
-2.670450367647059,-3.59238563438438
-2.669200367647059,-3.548267091404853
-2.667950367647059,-3.577679453391204
-2.666700367647059,-3.581355998639498
-2.665450367647058,-3.585032543887792
-2.664200367647059,-3.596062179632673
-2.662950367647059,-3.566649817646323
-2.661700367647059,-3.570326362894616
-2.660450367647059,-3.57400290814291
-2.659200367647059,-3.551943636653147
-2.657950367647059,-3.562973272398029
-2.656700367647059,-3.581355998639498
-2.655450367647059,-3.581355998639498
-2.654200367647058,-3.610768360625849
-2.652950367647059,-3.610768360625849
-2.651700367647059,-3.588709089136086
-2.650450367647059,-3.57400290814291
-2.649200367647059,-3.607091815377555
-2.647950367647059,-3.559296727149734
-2.646700367647059,-3.555620181901441
-2.645450367647059,-3.588709089136086
-2.644200367647059,-3.59238563438438
-2.642950367647058,-3.59238563438438
-2.641700367647059,-3.621797996370731
-2.640450367647059,-3.59238563438438
-2.639200367647059,-3.585032543887792
-2.637950367647059,-3.581355998639498
-2.636700367647059,-3.548267091404853
-2.635450367647059,-3.585032543887792
-2.634200367647058,-3.566649817646323
-2.632950367647059,-3.59238563438438
-2.631700367647059,-3.585032543887792
-2.630450367647059,-3.570326362894616
-2.629200367647059,-3.540914000908265
-2.627950367647059,-3.577679453391204
-2.626700367647059,-3.588709089136086
-2.625450367647059,-3.588709089136086
-2.624200367647059,-3.603415270129262
-2.622950367647058,-3.585032543887792
-2.621700367647059,-3.632827632115613
-2.620450367647059,-3.562973272398029
-2.619200367647059,-3.614444905874143
-2.617950367647059,-3.588709089136086
-2.616700367647059,-3.559296727149734
-2.615450367647059,-3.603415270129262
-2.614200367647059,-3.614444905874143
-2.612950367647059,-3.614444905874143
-2.611700367647058,-3.585032543887792
-2.610450367647059,-3.566649817646323
-2.609200367647059,-3.603415270129262
-2.607950367647059,-3.559296727149734
-2.606700367647059,-3.603415270129262
-2.605450367647059,-3.588709089136086
-2.604200367647059,-3.588709089136086
-2.602950367647058,-3.570326362894616
-2.601700367647059,-3.581355998639498
-2.600450367647059,-3.529884365163384
-2.599200367647059,-3.577679453391204
-2.597950367647059,-3.596062179632673
-2.596700367647059,-3.610768360625849
-2.595450367647059,-3.603415270129262
-2.594200367647059,-3.588709089136086
-2.592950367647059,-3.603415270129262
-2.591700367647058,-3.596062179632673
-2.590450367647059,-3.603415270129262
-2.589200367647059,-3.588709089136086
-2.587950367647059,-3.559296727149734
-2.586700367647059,-3.607091815377555
-2.585450367647059,-3.555620181901441
-2.584200367647059,-3.59238563438438
-2.582950367647059,-3.585032543887792
-2.581700367647059,-3.603415270129262
-2.580450367647058,-3.559296727149734
-2.579200367647059,-3.548267091404853
-2.577950367647059,-3.577679453391204
-2.576700367647059,-3.618121451122437
-2.575450367647059,-3.581355998639498
-2.574200367647059,-3.599738724880968
-2.572950367647059,-3.603415270129262
-2.571700367647058,-3.596062179632673
-2.570450367647059,-3.585032543887792
-2.569200367647059,-3.551943636653147
-2.567950367647059,-3.570326362894616
-2.566700367647059,-3.562973272398029
